Product_ID,Sale_Date,Sales_Rep,Region,Sales_Amount,Quantity_Sold,Product_Category,Unit_Cost,Unit_Price,Customer_Type,Discount,Payment_Method,Sales_Channel,Region_and_Sales_Rep,Total_Cost,Profit,Year,Month
1064,2023-05-31,David,south,2579.63,8,Clothing,816.54,1191.9,New,0.03,Cash,Retail,South-David,6532.32,-3952.6899999999996,2023,5
1097,2023-03-26,David,east,6286.25,7,Clothing,1896.35,2394.2,New,0.22,Bank Transfer,Online,East-David,13274.449999999999,-6988.199999999999,2023,3
1069,2023-05-27,Charlie,west,5760.29,44,Electronics,1084.73,1420.9,Returning,0.05,Credit Card,Online,West-Charlie,47728.12,-41967.83,2023,5
1061,2023-04-22,Eve,south,8345.02,39,Electronics,3494.19,3746.0,Returning,0.25,Bank Transfer,Retail,South-Eve,136273.41,-127928.39,2023,4
1048,2023-02-05,David,north,9070.26,42,Electronics,4723.83,5186.19,Returning,0.22,Credit Card,Online,North-David,198400.86,-189330.59999999998,2023,2
1019,2023-10-12,Charlie,west,220.35,16,Clothing,4977.78,4995.55,New,0.25,Credit Card,Online,West-Charlie,79644.48,-79424.12999999999,2023,10
1004,2023-07-07,Eve,north,6772.8,35,Clothing,2278.87,2646.53,Returning,0.09,Bank Transfer,Online,North-Eve,79760.45,-72987.65,2023,7
1035,2023-03-23,David,east,613.17,30,Clothing,1300.03,1745.52,New,0.09,Cash,Retail,East-David,39000.9,-38387.73,2023,3
1064,2023-01-02,David,south,5533.7,10,Electronics,2242.01,2282.23,Returning,0.2,Credit Card,Online,South-David,22420.100000000002,-16886.4,2023,1
1049,2023-10-30,Alice,east,2947.56,38,Food,4243.98,4474.509999999999,New,0.01,Credit Card,Online,East-Alice,161271.24,-158323.68,2023,10
1017,2023-07-16,Alice,south,3137.09,18,Furniture,1069.73,1180.04,Returning,0.22,Bank Transfer,Online,South-Alice,19255.14,-16118.05,2023,7
1044,2023-01-11,Eve,north,3594.29,5,Food,4762.87,5050.46,New,0.25,Cash,Retail,North-Eve,23814.35,-20220.059999999998,2023,1
1092,2023-08-22,David,east,6250.8,29,Clothing,1742.24,2070.52,New,0.12,Cash,Online,East-David,50524.96,-44274.159999999996,2023,8
1030,2023-07-14,Bob,east,3407.09,39,Clothing,4929.73,5088.02,New,0.23,Bank Transfer,Retail,East-Bob,192259.46999999997,-188852.37999999998,2023,7
1093,2023-04-29,Alice,north,7353.72,34,Food,4201.11,4436.5,New,0.05,Cash,Online,North-Alice,142837.74,-135484.02,2023,4
1046,2023-01-20,Eve,east,4104.82,43,Clothing,4052.42,4199.3,New,0.1,Bank Transfer,Retail,East-Eve,174254.06,-170149.24,2023,1
1006,2023-09-18,David,west,776.7,45,Furniture,1623.63,1814.63,New,0.29,Bank Transfer,Retail,West-David,73063.35,-72286.65000000001,2023,9
1099,2023-10-20,David,south,7859.22,23,Clothing,93.45,181.62,Returning,0.3,Bank Transfer,Retail,South-David,2149.35,5709.870000000001,2023,10
1037,2023-09-13,Bob,south,2929.01,5,Furniture,1941.56,2385.48,Returning,0.15,Credit Card,Online,South-Bob,9707.8,-6778.789999999999,2023,9
1024,2023-08-10,Eve,south,4384.39,30,Food,1543.96,1558.87,Returning,0.28,Credit Card,Online,South-Eve,46318.8,-41934.41,2023,8
1093,2023-08-14,David,west,6885.89,6,Food,235.12,677.5,Returning,0.16,Credit Card,Online,West-David,1410.72,5475.17,2023,8
1046,2023-02-22,Alice,south,3391.32,46,Clothing,2551.56,2841.68,New,0.09,Bank Transfer,Retail,South-Alice,117371.76,-113980.43999999999,2023,2
1053,2023-12-21,Bob,north,660.2,44,Furniture,2045.0,2217.51,Returning,0.08,Credit Card,Online,North-Bob,89980.0,-89319.8,2023,12
1095,2023-12-08,Eve,east,3801.82,4,Clothing,3191.05,3555.3500000000004,New,0.28,Credit Card,Online,East-Eve,12764.2,-8962.380000000001,2023,12
1099,2023-12-30,Bob,west,9450.04,29,Electronics,3124.87,3383.67,New,0.05,Credit Card,Retail,West-Bob,90621.23,-81171.19,2023,12
1060,2023-10-07,Alice,south,6453.17,23,Electronics,647.7,902.26,New,0.17,Bank Transfer,Online,South-Alice,14897.1,-8443.93,2023,10
1097,2023-03-22,Eve,north,6747.64,6,Electronics,4885.98,4949.95,Returning,0.17,Bank Transfer,Online,North-Eve,29315.879999999997,-22568.239999999998,2023,3
1063,2023-07-21,Bob,east,6359.59,32,Electronics,975.31,1176.17,New,0.22,Bank Transfer,Retail,East-Bob,31209.92,-24850.329999999998,2023,7
1085,2023-06-07,Charlie,east,2070.02,42,Clothing,2254.11,2382.23,Returning,0.15,Credit Card,Retail,East-Charlie,94672.62000000001,-92602.6,2023,6
1032,2023-04-30,Alice,west,4241.51,18,Electronics,2466.18,2483.87,Returning,0.08,Cash,Online,West-Alice,44391.24,-40149.729999999996,2023,4
1087,2023-02-28,Alice,west,7534.3,15,Furniture,4074.66,4261.11,Returning,0.05,Credit Card,Retail,West-Alice,61119.899999999994,-53585.59999999999,2023,2
1033,2023-08-03,Alice,west,1103.59,40,Food,541.19,595.2,Returning,0.19,Credit Card,Online,West-Alice,21647.600000000002,-20544.010000000002,2023,8
1067,2023-05-08,Charlie,north,2850.74,32,Food,2171.79,2307.64,Returning,0.22,Bank Transfer,Online,North-Charlie,69497.28,-66646.54,2023,5
1018,2023-08-12,Charlie,north,2835.56,9,Electronics,3161.09,3216.42,New,0.17,Bank Transfer,Online,North-Charlie,28449.81,-25614.25,2023,8
1025,2023-07-28,David,west,4376.99,37,Electronics,1115.02,1174.48,New,0.22,Credit Card,Online,West-David,41255.74,-36878.75,2023,7
1095,2023-04-25,Bob,south,9805.65,10,Electronics,3155.97,3263.49,Returning,0.04,Credit Card,Online,South-Bob,31559.699999999997,-21754.049999999996,2023,4
1054,2023-07-28,David,east,768.28,20,Clothing,4622.14,5122.070000000001,New,0.26,Cash,Retail,East-David,92442.8,-91674.52,2023,7
1058,2023-01-14,Bob,east,5235.14,6,Food,4987.71,4998.78,Returning,0.17,Cash,Retail,East-Bob,29926.260000000002,-24691.120000000003,2023,1
1067,2023-01-09,Charlie,north,1875.71,48,Electronics,210.63,533.5799999999999,New,0.04,Bank Transfer,Online,North-Charlie,10110.24,-8234.529999999999,2023,1
1046,2023-02-09,Charlie,east,9709.7,3,Furniture,1216.16,1295.37,New,0.14,Cash,Retail,East-Charlie,3648.4800000000005,6061.22,2023,2
1024,2023-08-25,David,south,1221.7,42,Electronics,1586.02,2047.13,New,0.25,Cash,Retail,South-David,66612.84,-65391.14,2023,8
1032,2023-10-08,Eve,east,4095.65,11,Food,2025.67,2081.55,New,0.27,Bank Transfer,Online,East-Eve,22282.370000000003,-18186.72,2023,10
1047,2023-12-25,David,north,7405.06,43,Electronics,1249.17,1727.15,New,0.08,Cash,Retail,North-David,53714.310000000005,-46309.25000000001,2023,12
1086,2023-07-20,Bob,north,7075.09,17,Food,1057.27,1366.62,New,0.21,Credit Card,Retail,North-Bob,17973.59,-10898.5,2023,7
1023,2023-09-03,David,south,4285.01,32,Electronics,4775.04,4785.66,New,0.03,Cash,Online,South-David,152801.28,-148516.27,2023,9
1066,2023-10-05,Alice,south,3530.59,4,Furniture,4596.68,5044.740000000001,New,0.01,Bank Transfer,Online,South-Alice,18386.72,-14856.130000000001,2023,10
1027,2023-08-23,Bob,east,4036.36,4,Electronics,282.61,548.25,New,0.17,Credit Card,Online,East-Bob,1130.44,2905.92,2023,8
1002,2023-01-04,Bob,east,2716.34,17,Furniture,1727.12,1865.83,New,0.21,Cash,Online,East-Bob,29361.039999999997,-26644.699999999997,2023,1
1090,2023-06-03,Eve,north,2132.8,41,Furniture,2055.49,2441.46,New,0.24,Credit Card,Online,North-Eve,84275.09,-82142.29,2023,6
1017,2023-01-29,Charlie,south,4882.09,19,Electronics,1233.12,1697.1899999999998,New,0.1,Credit Card,Online,South-Charlie,23429.28,-18547.19,2023,1
1033,2023-04-19,Bob,south,2758.48,5,Furniture,3162.92,3409.9300000000003,New,0.0,Cash,Online,South-Bob,15814.6,-13056.12,2023,4
1009,2023-04-08,Charlie,south,2945.87,32,Clothing,3219.88,3384.5,Returning,0.14,Cash,Retail,South-Charlie,103036.16,-100090.29000000001,2023,4
1043,2023-08-03,David,east,6601.89,22,Electronics,4260.0,4656.58,New,0.0,Bank Transfer,Online,East-David,93720.0,-87118.11,2023,8
1048,2023-10-20,Alice,south,9688.52,6,Electronics,3717.3,4061.37,New,0.03,Bank Transfer,Retail,South-Alice,22303.800000000003,-12615.280000000002,2023,10
1039,2023-03-16,Eve,north,6076.01,35,Furniture,2735.74,3181.23,New,0.1,Credit Card,Retail,North-Eve,95750.9,-89674.89,2023,3
1093,2023-11-22,Charlie,north,862.1,22,Furniture,3285.25,3634.58,New,0.13,Bank Transfer,Online,North-Charlie,72275.5,-71413.4,2023,11
1042,2023-05-26,Bob,east,848.28,1,Electronics,1406.24,1535.57,New,0.08,Credit Card,Retail,East-Bob,1406.24,-557.96,2023,5
1026,2023-05-08,Charlie,west,9519.09,20,Clothing,2985.63,3452.1400000000003,New,0.17,Credit Card,Retail,West-Charlie,59712.600000000006,-50193.51000000001,2023,5
1099,2023-12-07,Bob,east,3043.18,22,Furniture,2471.67,2533.04,Returning,0.02,Bank Transfer,Retail,East-Bob,54376.740000000005,-51333.560000000005,2023,12
1050,2023-02-11,Charlie,west,1011.46,48,Furniture,710.06,851.3499999999999,Returning,0.04,Bank Transfer,Online,West-Charlie,34082.88,-33071.42,2023,2
1025,2023-12-22,Bob,south,6030.54,11,Food,1250.59,1515.4899999999998,Returning,0.21,Bank Transfer,Retail,South-Bob,13756.49,-7725.95,2023,12
1024,2023-02-10,David,east,6274.12,13,Clothing,1493.88,1781.09,New,0.04,Cash,Retail,East-David,19420.440000000002,-13146.320000000003,2023,2
1013,2023-02-03,Bob,north,6520.2,42,Clothing,4625.33,4642.83,New,0.19,Credit Card,Online,North-Bob,194263.86,-187743.65999999997,2023,2
1060,2023-01-17,Bob,south,2747.28,3,Electronics,1190.41,1582.89,New,0.02,Credit Card,Retail,South-Bob,3571.2300000000005,-823.9500000000003,2023,1
1007,2023-06-14,Alice,north,249.6,9,Clothing,1481.76,1668.95,Returning,0.12,Credit Card,Retail,North-Alice,13335.84,-13086.24,2023,6
1057,2023-06-02,Bob,south,9653.65,12,Electronics,1878.3,2087.45,New,0.05,Bank Transfer,Retail,South-Bob,22539.6,-12885.949999999999,2023,6
1036,2023-03-17,Alice,east,2583.84,23,Food,3335.53,3742.12,New,0.03,Bank Transfer,Retail,East-Alice,76717.19,-74133.35,2023,3
1045,2023-03-28,Eve,west,6792.66,14,Clothing,635.28,831.13,Returning,0.17,Bank Transfer,Retail,West-Eve,8893.92,-2101.26,2023,3
1020,2023-04-27,Alice,south,7095.64,33,Furniture,4772.03,4805.17,Returning,0.28,Bank Transfer,Online,South-Alice,157476.99,-150381.34999999998,2023,4
1065,2023-12-28,David,west,6139.07,18,Food,4334.58,4431.04,New,0.02,Bank Transfer,Retail,West-David,78022.44,-71883.37,2023,12
1008,2023-12-08,Alice,south,3197.78,49,Electronics,2907.22,3385.61,New,0.13,Cash,Online,South-Alice,142453.78,-139256.0,2023,12
1016,2023-01-27,Eve,north,2783.85,41,Food,3386.49,3430.99,New,0.21,Bank Transfer,Retail,North-Eve,138846.09,-136062.24,2023,1
1014,2023-11-09,David,north,6016.92,9,Electronics,132.47,316.39,New,0.14,Credit Card,Online,North-David,1192.23,4824.6900000000005,2023,11
1076,2023-10-14,Charlie,south,8674.35,23,Food,1727.78,1984.34,Returning,0.24,Bank Transfer,Online,South-Charlie,39738.94,-31064.590000000004,2023,10
1087,2023-05-14,Charlie,west,9472.66,10,Electronics,3988.52,4240.23,New,0.05,Credit Card,Online,West-Charlie,39885.2,-30412.539999999997,2023,5
1015,2023-08-07,Alice,east,1148.47,19,Clothing,433.54,445.48,New,0.29,Bank Transfer,Retail,East-Alice,8237.26,-7088.79,2023,8
1092,2023-06-17,Alice,east,1632.8,47,Furniture,1447.45,1703.02,Returning,0.12,Bank Transfer,Retail,East-Alice,68030.15000000001,-66397.35,2023,6
1098,2023-04-08,Eve,north,9452.89,5,Electronics,2947.22,3145.27,New,0.1,Credit Card,Retail,North-Eve,14736.099999999999,-5283.209999999999,2023,4
1066,2023-09-25,Eve,east,7391.7,47,Food,1319.24,1805.56,New,0.26,Credit Card,Retail,East-Eve,62004.28,-54612.58,2023,9
1032,2023-08-25,Bob,north,8841.64,23,Electronics,4673.19,4761.179999999999,Returning,0.17,Credit Card,Retail,North-Bob,107483.37,-98641.73,2023,8
1087,2023-11-05,Eve,east,2106.06,30,Electronics,698.74,882.28,Returning,0.15,Credit Card,Online,East-Eve,20962.2,-18856.14,2023,11
1063,2023-06-22,Bob,south,5917.1,25,Electronics,3997.1,4212.65,New,0.22,Cash,Online,South-Bob,99927.5,-94010.4,2023,6
1086,2023-07-09,David,north,7041.28,28,Food,2564.35,2765.79,Returning,0.17,Credit Card,Online,North-David,71801.8,-64760.520000000004,2023,7
1051,2023-05-02,Alice,north,6833.11,34,Furniture,3764.14,4100.4,Returning,0.05,Bank Transfer,Retail,North-Alice,127980.76,-121147.65,2023,5
1025,2023-02-15,David,south,4140.7,45,Clothing,1588.04,1703.64,New,0.2,Bank Transfer,Retail,South-David,71461.8,-67321.1,2023,2
1058,2023-03-05,Eve,north,252.41,48,Furniture,2596.72,2715.05,Returning,0.04,Cash,Online,North-Eve,124642.56,-124390.15,2023,3
1063,2023-05-10,David,east,5870.97,47,Electronics,4291.33,4658.64,New,0.24,Credit Card,Retail,East-David,201692.51,-195821.54,2023,5
1062,2023-11-06,David,east,2605.71,25,Food,2361.05,2616.19,New,0.3,Bank Transfer,Retail,East-David,59026.25000000001,-56420.54000000001,2023,11
1022,2023-12-29,David,north,4557.52,10,Furniture,1830.61,2044.04,New,0.11,Cash,Online,North-David,18306.1,-13748.579999999998,2023,12
1058,2023-07-12,Eve,east,9580.05,14,Electronics,2703.97,2796.88,New,0.13,Bank Transfer,Online,East-Eve,37855.579999999994,-28275.529999999995,2023,7
1058,2023-11-03,David,west,4050.45,42,Clothing,3600.95,3702.84,Returning,0.01,Cash,Retail,West-David,151239.9,-147189.44999999998,2023,11
1086,2023-06-30,Bob,north,8414.04,46,Clothing,2245.64,2260.81,New,0.0,Cash,Retail,North-Bob,103299.43999999999,-94885.4,2023,6
1049,2023-10-19,Eve,south,1966.55,30,Clothing,4697.44,4752.24,New,0.28,Credit Card,Online,South-Eve,140923.19999999998,-138956.65,2023,10
1052,2023-10-09,David,west,6757.36,41,Electronics,1509.98,1792.83,New,0.04,Cash,Retail,West-David,61909.18,-55151.82,2023,10
1042,2023-01-29,Eve,north,9772.37,25,Food,2403.54,2850.56,New,0.13,Bank Transfer,Online,North-Eve,60088.5,-50316.13,2023,1
1070,2023-05-29,Charlie,south,1108.74,14,Furniture,3796.79,3947.5,Returning,0.24,Bank Transfer,Online,South-Charlie,53155.06,-52046.32,2023,5
1015,2023-09-24,Bob,east,182.37,35,Clothing,3461.15,3631.75,Returning,0.27,Credit Card,Online,East-Bob,121140.25,-120957.88,2023,9
1054,2023-10-23,David,south,4392.47,48,Electronics,4325.02,4391.67,Returning,0.16,Credit Card,Retail,South-David,207600.96000000002,-203208.49000000002,2023,10
1060,2023-01-11,Charlie,west,1016.99,34,Electronics,4984.21,5184.64,New,0.17,Cash,Online,West-Charlie,169463.14,-168446.15000000002,2023,1
1097,2023-06-13,Charlie,east,7509.01,10,Furniture,2162.95,2191.19,Returning,0.2,Credit Card,Online,East-Charlie,21629.5,-14120.49,2023,6
1008,2023-04-23,Eve,north,9154.03,35,Clothing,600.2,1059.8200000000002,Returning,0.29,Bank Transfer,Retail,North-Eve,21007.0,-11852.97,2023,4
1053,2023-07-06,Charlie,east,4396.81,11,Electronics,200.56,540.38,New,0.18,Bank Transfer,Online,East-Charlie,2206.16,2190.6500000000005,2023,7
1060,2023-10-22,Bob,north,2661.25,11,Furniture,3648.04,4143.51,Returning,0.17,Credit Card,Retail,North-Bob,40128.44,-37467.19,2023,10
1005,2023-08-20,Bob,north,4400.59,21,Food,4376.37,4818.95,New,0.0,Credit Card,Retail,North-Bob,91903.77,-87503.18000000001,2023,8
1068,2023-08-15,Alice,south,7262.13,21,Food,1142.53,1384.3,Returning,0.02,Credit Card,Retail,South-Alice,23993.13,-16731.0,2023,8
1006,2023-11-06,Bob,south,189.64,22,Food,834.32,1098.97,Returning,0.17,Cash,Online,South-Bob,18355.04,-18165.4,2023,11
1096,2023-04-08,Charlie,south,5935.59,45,Clothing,357.92,461.3,Returning,0.28,Cash,Online,South-Charlie,16106.400000000001,-10170.810000000001,2023,4
1094,2023-02-24,Bob,west,6171.59,7,Furniture,4122.38,4358.78,Returning,0.26,Bank Transfer,Retail,West-Bob,28856.66,-22685.07,2023,2
1047,2023-04-21,Eve,west,6413.11,17,Furniture,1591.34,2043.82,New,0.29,Cash,Retail,West-Eve,27052.78,-20639.67,2023,4
1099,2023-06-01,Alice,south,2496.02,2,Electronics,2038.4,2073.32,New,0.16,Cash,Retail,South-Alice,4076.8,-1580.7800000000002,2023,6
1055,2023-09-03,Charlie,west,7169.12,12,Electronics,2538.61,2971.75,Returning,0.24,Cash,Online,West-Charlie,30463.32,-23294.2,2023,9
1040,2023-03-10,Alice,east,1004.78,42,Electronics,4205.29,4382.35,New,0.25,Cash,Retail,East-Alice,176622.18,-175617.4,2023,3
1052,2023-11-08,Charlie,east,2072.78,18,Furniture,3271.62,3722.38,Returning,0.19,Bank Transfer,Retail,East-Charlie,58889.159999999996,-56816.38,2023,11
1016,2023-10-16,Eve,west,8786.95,11,Electronics,3094.57,3565.6000000000004,Returning,0.1,Credit Card,Retail,West-Eve,34040.270000000004,-25253.320000000003,2023,10
1013,2023-09-07,Alice,west,7413.36,16,Furniture,919.58,1258.3000000000002,Returning,0.14,Bank Transfer,Online,West-Alice,14713.28,-7299.920000000001,2023,9
1030,2023-02-05,David,east,236.08,49,Furniture,2590.29,2925.86,Returning,0.26,Cash,Retail,East-David,126924.20999999999,-126688.12999999999,2023,2
1019,2023-08-27,Charlie,north,2558.92,18,Food,3591.14,3822.99,Returning,0.09,Credit Card,Online,North-Charlie,64640.52,-62081.6,2023,8
1017,2023-05-28,David,east,2222.62,35,Electronics,4867.64,5287.05,Returning,0.28,Credit Card,Online,East-David,170367.40000000002,-168144.78000000003,2023,5
1063,2023-08-15,Alice,east,2780.98,26,Food,1046.96,1528.15,New,0.07,Credit Card,Retail,East-Alice,27220.96,-24439.98,2023,8
1019,2023-09-01,David,west,2550.84,16,Clothing,97.24,487.03,New,0.22,Bank Transfer,Retail,West-David,1555.84,995.0000000000002,2023,9
1092,2023-12-03,David,east,719.01,6,Clothing,422.74,737.49,Returning,0.19,Credit Card,Retail,East-David,2536.44,-1817.43,2023,12
1058,2023-12-31,Alice,west,4643.51,44,Clothing,1910.47,2217.8,New,0.22,Bank Transfer,Online,West-Alice,84060.68000000001,-79417.17000000001,2023,12
1055,2023-07-20,Eve,west,7354.06,43,Furniture,4111.7,4537.94,Returning,0.13,Bank Transfer,Online,West-Eve,176803.1,-169449.04,2023,7
1090,2023-06-03,David,south,6106.64,47,Furniture,85.35,360.54,New,0.28,Cash,Online,South-David,4011.45,2095.1900000000005,2023,6
1090,2023-03-14,David,east,6761.43,47,Furniture,2310.82,2714.71,New,0.19,Cash,Retail,East-David,108608.54000000001,-101847.11000000002,2023,3
1062,2023-07-20,Eve,north,903.38,48,Electronics,1679.69,1939.04,New,0.09,Credit Card,Online,North-Eve,80625.12,-79721.73999999999,2023,7
1023,2023-10-23,David,south,9519.76,42,Food,309.78,350.38,Returning,0.19,Credit Card,Retail,South-David,13010.759999999998,-3490.999999999998,2023,10
1009,2023-01-17,David,west,8401.07,12,Furniture,2278.67,2476.8,New,0.09,Cash,Retail,West-David,27344.04,-18942.97,2023,1
1012,2023-05-09,David,west,8070.39,13,Food,1311.01,1538.79,Returning,0.09,Bank Transfer,Retail,West-David,17043.13,-8972.740000000002,2023,5
1001,2023-08-05,Bob,north,8247.54,4,Food,1791.83,1871.22,Returning,0.12,Bank Transfer,Online,North-Bob,7167.32,1080.2200000000012,2023,8
1058,2023-03-02,Eve,west,9333.83,39,Food,3542.8,3603.02,Returning,0.26,Cash,Online,West-Eve,138169.2,-128835.37000000001,2023,3
1001,2023-04-14,David,east,5488.11,2,Electronics,2631.68,2904.06,New,0.15,Bank Transfer,Online,East-David,5263.36,224.75,2023,4
1034,2023-02-11,Eve,south,2082.79,26,Electronics,667.0,718.72,New,0.2,Cash,Retail,South-Eve,17342.0,-15259.21,2023,2
1096,2023-01-25,Charlie,west,6206.16,27,Clothing,4809.0,4967.44,New,0.12,Cash,Online,West-Charlie,129843.0,-123636.84,2023,1
1048,2023-02-08,Charlie,west,7454.53,27,Clothing,3197.76,3572.61,Returning,0.08,Credit Card,Online,West-Charlie,86339.52,-78884.99,2023,2
1089,2023-10-18,David,north,7405.38,15,Food,3841.05,4323.62,Returning,0.29,Credit Card,Retail,North-David,57615.75,-50210.37,2023,10
1001,2023-05-11,Eve,east,5262.35,8,Clothing,442.11,803.87,New,0.18,Cash,Retail,East-Eve,3536.88,1725.4700000000003,2023,5
1016,2023-08-17,Eve,west,777.74,7,Food,282.94,779.3299999999999,Returning,0.28,Credit Card,Online,West-Eve,1980.58,-1202.84,2023,8
1061,2023-04-18,Eve,north,3774.02,47,Electronics,146.27,498.46,New,0.06,Cash,Retail,North-Eve,6874.6900000000005,-3100.6700000000005,2023,4
1064,2023-06-21,Bob,west,9215.59,46,Electronics,984.53,1138.49,New,0.04,Bank Transfer,Online,West-Bob,45288.38,-36072.78999999999,2023,6
1063,2023-04-12,Charlie,north,5886.04,40,Electronics,2101.32,2440.63,New,0.26,Bank Transfer,Retail,North-Charlie,84052.8,-78166.76000000001,2023,4
1069,2023-12-20,Eve,north,5429.49,12,Furniture,4682.34,5036.400000000001,New,0.2,Bank Transfer,Retail,North-Eve,56188.08,-50758.590000000004,2023,12
1022,2023-01-12,Eve,east,2761.65,13,Food,2312.45,2504.6,Returning,0.06,Bank Transfer,Online,East-Eve,30061.85,-27300.199999999997,2023,1
1093,2023-10-02,Bob,west,3747.64,43,Electronics,1486.76,1505.44,New,0.08,Cash,Retail,West-Bob,63930.68,-60183.04,2023,10
1067,2023-04-11,Bob,east,8963.93,17,Food,2831.58,3186.15,New,0.24,Bank Transfer,Retail,East-Bob,48136.86,-39172.93,2023,4
1076,2023-02-13,Eve,north,6697.98,17,Clothing,604.08,624.71,New,0.14,Bank Transfer,Retail,North-Eve,10269.36,-3571.380000000001,2023,2
1026,2023-11-01,Alice,south,7895.13,36,Clothing,3067.05,3386.33,New,0.2,Bank Transfer,Online,South-Alice,110413.8,-102518.67,2023,11
1016,2023-01-17,Eve,west,4598.02,21,Electronics,2863.74,2953.91,New,0.1,Bank Transfer,Retail,West-Eve,60138.53999999999,-55540.51999999999,2023,1
1051,2023-11-26,Eve,south,6339.45,8,Food,3970.37,4257.52,New,0.11,Cash,Retail,South-Eve,31762.96,-25423.51,2023,11
1086,2023-02-26,Bob,west,2559.0,5,Electronics,4934.1,5191.02,New,0.3,Bank Transfer,Online,West-Bob,24670.5,-22111.5,2023,2
1057,2023-11-07,Bob,east,7084.06,26,Clothing,1291.82,1308.4399999999998,Returning,0.07,Credit Card,Online,East-Bob,33587.32,-26503.26,2023,11
1029,2023-10-30,Eve,east,4333.25,16,Electronics,2572.8,2760.6000000000004,Returning,0.15,Credit Card,Retail,East-Eve,41164.8,-36831.55,2023,10
1078,2023-01-12,Eve,east,4481.2,36,Food,4548.88,4853.41,Returning,0.25,Credit Card,Retail,East-Eve,163759.68,-159278.47999999998,2023,1
1092,2023-11-14,Eve,east,6528.29,28,Clothing,3936.69,4362.51,Returning,0.07,Credit Card,Retail,East-Eve,110227.32,-103699.03000000001,2023,11
1069,2023-03-21,Bob,east,9369.18,29,Furniture,2462.66,2908.09,New,0.12,Credit Card,Online,East-Bob,71417.14,-62047.96,2023,3
1047,2023-08-04,Eve,south,733.66,47,Clothing,4729.59,4976.68,Returning,0.18,Credit Card,Retail,South-Eve,222290.73,-221557.07,2023,8
1094,2023-12-05,Eve,east,8264.96,12,Furniture,333.32,700.25,Returning,0.14,Cash,Online,East-Eve,3999.84,4265.119999999999,2023,12
1062,2023-09-21,David,north,2994.59,37,Electronics,4658.44,4823.5,Returning,0.14,Credit Card,Online,North-David,172362.28,-169367.69,2023,9
1069,2023-05-29,Alice,north,4494.8,30,Electronics,300.01,477.68,New,0.11,Bank Transfer,Retail,North-Alice,9000.3,-4505.499999999999,2023,5
1076,2023-03-22,Charlie,south,316.94,23,Food,2759.16,2864.45,Returning,0.18,Credit Card,Retail,South-Charlie,63460.67999999999,-63143.73999999999,2023,3
1016,2023-08-03,Alice,west,3080.36,16,Furniture,4457.68,4743.030000000001,Returning,0.19,Cash,Online,West-Alice,71322.88,-68242.52,2023,8
1090,2023-07-17,David,north,5076.05,14,Electronics,1350.47,1514.61,New,0.2,Credit Card,Retail,North-David,18906.58,-13830.530000000002,2023,7
1090,2023-07-19,Charlie,west,656.14,10,Furniture,2387.63,2438.9700000000003,Returning,0.02,Bank Transfer,Retail,West-Charlie,23876.300000000003,-23220.160000000003,2023,7
1048,2023-01-25,Eve,south,4961.85,7,Electronics,1655.43,2001.08,New,0.19,Bank Transfer,Online,South-Eve,11588.01,-6626.16,2023,1
1085,2023-03-30,David,west,9278.4,45,Clothing,4763.11,5119.91,Returning,0.29,Cash,Retail,West-David,214339.94999999998,-205061.55,2023,3
1039,2023-09-25,Eve,west,1143.39,37,Electronics,4127.05,4313.45,New,0.16,Cash,Online,West-Eve,152700.85,-151557.46,2023,9
1100,2023-05-23,Bob,west,7667.96,29,Food,3559.56,3607.15,Returning,0.21,Cash,Retail,West-Bob,103227.24,-95559.28,2023,5
1033,2023-02-28,David,west,4155.74,3,Clothing,2958.75,3177.64,Returning,0.17,Cash,Online,West-David,8876.25,-4720.51,2023,2
1094,2023-12-31,Bob,south,6586.22,15,Food,4111.93,4338.67,Returning,0.26,Credit Card,Online,South-Bob,61678.950000000004,-55092.73,2023,12
1023,2023-01-26,David,north,2676.34,36,Clothing,1991.72,2329.37,New,0.28,Credit Card,Retail,North-David,71701.92,-69025.58,2023,1
1010,2023-02-16,David,east,1678.97,47,Furniture,2265.38,2429.9300000000003,Returning,0.06,Bank Transfer,Online,East-David,106472.86,-104793.89,2023,2
1069,2023-10-15,Bob,west,1688.58,46,Food,3663.51,4007.980000000001,New,0.13,Cash,Online,West-Bob,168521.46000000002,-166832.88000000003,2023,10
1100,2023-09-23,Charlie,north,797.87,19,Electronics,1820.89,2257.92,New,0.12,Cash,Retail,North-Charlie,34596.91,-33799.04,2023,9
1034,2023-01-16,Alice,north,1937.9,13,Furniture,366.31,492.68,New,0.12,Credit Card,Retail,North-Alice,4762.03,-2824.1299999999997,2023,1
1052,2023-07-18,Eve,south,6675.77,42,Electronics,417.96,907.63,New,0.04,Cash,Retail,South-Eve,17554.32,-10878.55,2023,7
1095,2023-10-09,David,north,8828.74,21,Clothing,621.05,820.3699999999999,Returning,0.24,Bank Transfer,Online,North-David,13042.05,-4213.3099999999995,2023,10
1010,2023-03-27,Eve,south,8159.84,37,Clothing,4354.92,4495.88,Returning,0.01,Bank Transfer,Online,South-Eve,161132.04,-152972.2,2023,3
1019,2023-09-07,Bob,west,6882.83,27,Electronics,2387.52,2604.06,Returning,0.16,Cash,Online,West-Bob,64463.04,-57580.21,2023,9
1058,2023-09-27,Eve,west,1193.28,29,Electronics,3578.77,3635.02,New,0.2,Bank Transfer,Retail,West-Eve,103784.33,-102591.05,2023,9
